stemming;label
['pandang', 'kamar', 'deluxe', 'balkon', 'balkon', 'harap', 'view', 'jalan', 'malioboro', 'kolam', 'renang', 'bersih', 'karyawan'];Positif
['hotel', 'bersih', 'layan', 'bagus', 'pusat', 'sibuk', 'jalan', 'malioboro', 'yogyakarta', 'istimewa'];Positif
['keren', 'suka', 'layan', 'pijat', 'karyawan', 'terap', 'ramah', 'wajib', 'coba', 'spa'];Positif
['handuk', 'bersih', 'tidak', 'pusat', 'malioboro'];Positif
['hotel', 'dekat', 'malioboro', 'kamar', 'bersih', 'karyawan', 'ramah'];Positif
['rekomendasi', 'tinggal', 'yogyakarta', 'lokasi', 'mudah', 'temu'];Positif
['lokasi', 'jalan', 'malioboro', 'unjung', 'langsung', 'nikmat', 'indah', 'jalan', 'malioboro', 'buru', 'makan', 'hotel', 'mudah'];Positif
['rekomendasi', 'menginap', 'kota', 'nyaman', 'layan', 'puas', 'fasilitas', 'lengkap', 'dekat', 'banget', 'mana'];Positif
['pengalaman', 'senang', 'nyaman', 'hotel', 'layan', 'cepat'];Positif
['layan', 'hotel', 'golong', 'terima', 'kasih', 'bantu', 'orang', 'tua'];Positif
['letak', 'kota', 'dekat', 'malioboro', 'cocok', 'libur', 'harga', 'murah', 'rekomendasi'];Positif
['layan', 'setuju', 'kamar', 'bersih', 'cocok', 'istirahat'];Positif
['lokasi', 'mudah', 'temu', 'jalan', 'malioboro', 'bersih', 'nyaman', 'layan', 'ramah', 'sabar'];Positif
['kamar', 'bagus', 'luas', 'tempat', 'bersih'];Positif
['hotel', 'nyaman', 'bersih', 'karyawan', 'ramah'];Positif
['kamar', 'bersih', 'layan', 'lokasi', 'mudah', 'temu'];Positif
['tempat', 'bersih', 'nyaman', 'layan', 'bagus', 'tidak', 'kecewa', 'inti'];Positif
['ramah', 'bersih', 'jaga'];Positif
['karyawan', 'ramah', 'kamar', 'kamar', 'mandi', 'luas', 'bersih', 'sarapan', 'lezat', 'kamar', 'kedap', 'suara', 'bagus', 'lokasi', 'jalan', 'malioboro'];Positif
['layan', 'setuju', 'penuh', 'perhati', 'ramah', 'sarapan', 'lezat', 'kesini'];Positif
['nyaman', 'bersih', 'layan', 'ramah', 'lokasi', 'mudah', 'temu', 'jalan', 'malioboro'];Positif
['tempat', 'nyaman', 'mudah', 'temu', 'bersih', 'layan', 'puas'];Positif
['lokasi', 'mudah', 'temu', 'mana', 'layan', 'ramah', 'harga', 'sahabat'];Positif
['lengkap', 'layan', 'ramah', 'pandang', 'indah', 'nyaman', 'baik'];Positif
['kamar', 'bagus', 'layan', 'bagus', 'lokasi', 'mudah', 'temu', 'pusat', 'kota'];Positif
['kamar', 'layan', 'puas', 'terima', 'kasih', 'banyak', 'terima', 'kasih'];Positif
['hotel', 'unik', 'tarik', 'letak', 'lokasi', 'mudah', 'temu'];Positif
['layan', 'bagus', 'lokasi', 'malioboro', 'satpam', 'arah', 'parkir', 'tempat', 'sempit'];Positif
['hotel', 'bagus', 'tarif', 'murah', 'inti', 'nyaman'];Positif
['libur', 'malioboro', 'wajib', 'pesan', 'hotel', 'rekomendasi'];Positif
['bersih', 'kamar', 'bagus', 'nyaman', 'mana', 'dekat', 'jalan', 'kaki'];Positif
['hotel', 'murah', 'kamar', 'besar', 'kolam', 'renang', 'dekat', 'pusat', 'belanja', 'jalan', 'malioboro', 'lokasi', 'mudah', 'mudah', 'temu'];Positif
['hotel', 'bagus', 'banget', 'dekat', 'banget', 'malioboro', 'parkir', 'lanta', 'aman'];Positif
['hotel', 'nyaman', 'karyawan', 'bantu', 'terima', 'kasih', 'hotel', 'aveta'];Positif
['tempat', 'nyaman', 'pilih', 'tempat', 'menginap', 'lokasi', 'mudah', 'temu'];Positif
['hotel', 'bersih', 'nyaman', 'libur', 'yogyakarta', 'rekomendasi'];Positif
['lokasi', 'mudah', 'temu', 'nyaman', 'pusat', 'kota', 'yogyakarta'];Positif
['layan', 'bagus', 'masalah', 'kunci', 'pintu', 'toilet', 'lebih', 'setuju'];Positif
['bagus', 'kali', 'layan', 'ramah'];Positif
['keren', 'banget', 'kafe', 'bersih', 'malam', 'lihat', 'jalan', 'malioboro', 'asik'];Positif
['dekat', 'mana', 'dekat', 'pusat', 'belanja', 'parkir', 'coffe', 'lokasi', 'mudah', 'temu', 'tempat', 'nyaman'];Positif
['layan', 'bagus', 'rekomendasi', 'karyawan', 'terima', 'kasih'];Positif
['tempat', 'nyaman', 'pandang', 'bagus', 'rekomendasi'];Positif
['tempat', 'bersih', 'layan', 'bagus', 'karyawan', 'yogyakarta', 'bersih', 'rutin', 'bersih', 'kasur', 'spring', 'kasur'];Positif
['akses', 'transportasi', 'mudah', 'letak', 'pusat', 'kota', 'harga', 'fasilitas', 'bagus', 'rekomendasi'];Positif
['tidak', 'sangka', 'dalam', 'mewah', 'kolam', 'renang', 'dekat', 'mana', 'baik'];Positif
['menginap', 'keluarga', 'selamat', 'relaksasi', 'senang', 'dekat', 'malioboro', 'akses', 'mana'];Positif
['kamar', 'ramah', 'sejuk', 'bersih', 'jalan', 'malioboro', 'dekat', 'pusat', 'belanja', 'yogyakarta', 'menginap'];Positif
['hotel', 'harga', 'murah', 'milik', 'kolam', 'renang'];Positif
['tempat', 'menginap', 'mudah', 'temu', 'kunjung', 'yogyakarta', 'dekat', 'tempat', 'tempat', 'simbol', 'milik', 'layan', 'kamar'];Positif
['nyaman', 'banget', 'menginap', 'cocok', 'kumpul', 'keluarga'];Positif
['layan', 'bersih', 'aman', 'jamin', 'baik'];Positif
['letak', 'pusat', 'kota', 'yogyakarta', 'belah', 'selatan', 'pusat', 'belanja', 'malioboro', 'hotel', 'unik', 'murah'];Positif
['cocok', 'relaksasi', 'teman', 'keluarga', 'interior', 'minimal', 'mewah'];Positif
['kurang', 'nyaman', 'hotel', 'sempit'];Negatif
['layan', 'bagus', 'dekat', 'malioboro', 'pusat', 'belanja', 'lezat', 'mampir', 'libur'];Positif
['jalan', 'jalan', 'keliling', 'malioboro', 'lezat', 'banget', 'hotel'];Positif
['bagus', 'ramah', 'puas'];Positif
['tempat', 'mudah', 'temu', 'renang', 'puncak', 'mudah', 'malioboro'];Positif
['kamar', 'bersih', 'spring', 'bednya', 'luas', 'puas'];Positif
['tempat', 'menginap', 'nyaman', 'hotel', 'bagus'];Positif
['lokasi', 'malioboro', 'ratenya', 'setuju', 'banding', 'lokasi', 'hotel'];Positif
['tempat', 'nyaman', 'pandang', 'kota', 'bagus', 'cocok', 'libur'];Positif
['lokasi', 'hotel', 'mudah', 'temu', 'karyawan', 'ramah', 'layan', 'sarapan', 'tawar', 'menu'];Positif
['fasilitas', 'bagus', 'banget', 'layan', 'ramah', 'rekomendasi'];Positif
['kerenkerenkerenmas', 'karyawan', 'karyawan', 'terima', 'kasih', 'ramah', 'banget', 'ramah', 'banget'];Positif
['nyaman', 'wifinya', 'tidak', 'kamar'];Positif
['tempat', 'layan', 'nyaman', 'sejuk', 'semoga', 'condong'];Positif
['tempat', 'menginap', 'bagus', 'nyaman', 'rekomendasi'];Positif
['hotel', 'bagus', 'selatan', 'malioboro', 'nyaman', 'menginap', 'pekan'];Positif
['tempat', 'mudah', 'temu', 'nyaman', 'layan', 'ramah'];Positif
['raih', 'posisi', 'malioboro', 'sisa', 'standar', 'buka', 'jendela', 'banyak', 'bekas', 'rokok', 'dimana', 'tamu', 'kamar'];Negatif
['kamar', 'kurang', 'indah', 'tidak', 'mutakhir'];Negatif
['hotel', 'bagus', 'harga', 'murah', 'fasilitas', 'setuju'];Positif
['nyaman', 'lokasi', 'mudah', 'temu', 'pusat', 'kota', 'yogyakarta'];Positif
['suka', 'tempat', 'kali', 'yogyakarta', 'pilih', 'tempat', 'menginap'];Positif
['hotel', 'nyaman', 'layan', 'ramah', 'dekat', 'pusat', 'belanja', 'malioboro', 'belanja'];Positif
['kamar', 'bagus', 'lokasi', 'mudah', 'temu'];Positif
['kamar', 'tidak', 'rapi', 'bersih', 'sayang', 'karyawan', 'lantai', 'jarak', 'ruang', 'tunggu'];Negatif
['lokasi', 'mudah', 'temu', 'nyaman', 'suka', 'suka'];Positif
['hotel', 'kawasan', 'malioboro', 'hotel', 'bersih', 'layan', 'ramah'];Positif
['layan', 'bagus', 'lokasi', 'mudah', 'temu', 'buka', 'pintu', 'langsung', 'jalan', 'malioboro', 'belanja', 'dekat', 'malioboro', 'pusat', 'belanja'];Positif
['yuk', 'teman', 'cari', 'menginap', 'jalan', 'jalan', 'cocok', 'banget'];Positif
['lokasi', 'bagus', 'karyawan', 'ramah', 'makan', 'restoranya', 'kunjung', 'yogyakarta'];Positif
['layan', 'bagus', 'tempat', 'dekat', 'pusat', 'belanja', 'karyawan', 'ramah', 'harga', 'hotel', 'murah'];Positif
['kamar', 'nyaman', 'layan', 'prima', 'lokasi', 'mudah', 'temu', 'malioboro'];Positif
['nyaman', 'bersih', 'mudah', 'temu', 'layan'];Positif
['bagus', 'kamar', 'mandi', 'kurang', 'bagus'];Positif
['pintu', 'masuk', 'tidak', 'rekomendasi', 'menginap', 'dekat', 'jalan', 'malioboro'];Positif
['kali', 'mampir', 'kesini', 'makan', 'lezat', 'banget', 'murah', 'pakai', 'kartu', 'angota', 'club'];Positif
['tempat', 'bersih', 'layan', 'bagus', 'tempat', 'nyaman', 'pohon', 'banget', 'atas'];Positif
['fasilitas', 'lengkap', 'nyaman', 'kolam', 'renang'];Positif
['tempat', 'nyaman', 'dekat', 'malioboro', 'surga', 'layan'];Positif
['lokasi', 'mudah', 'temu', 'pergi', 'mana', 'yogyakarta'];Positif
['dekat', 'pusat', 'kota', 'fasilitas', 'karyawan', 'ramah', 'bantu', 'tamu'];Positif
['hotel', 'bersih', 'fasilitas', 'sarapan', 'lengkap', 'karyawan', 'ramah'];Positif
['tempat', 'harap', 'dekat', 'malioboro', 'mudah', 'banget', 'keliling'];Positif
['lokasi', 'bagustempat', 'bersihstafnya', 'bantu', 'senyum', 'saran', 'alamat', 'bergunaterima', 'kasih', 'banyak'];Positif
['hotel', 'nyaman', 'banget', 'bersih', 'wangi', 'bagus', 'banget'];Positif
['cocok', 'jadi', 'pilih', 'menginap', 'keluarga', 'libur'];Positif
['hotel', 'bagus', 'menginap', 'yogyakarta', 'lokasi', 'mudah', 'temu', 'dekat', 'pusat', 'perbelanjan'];Positif
['layan', 'banget', 'hotel', 'kasih', 'bintang'];Positif
['nyaman', 'tidak', 'berisik', 'bersih', 'minta', 'kamar', 'tidak', 'rokok'];Positif
['pengalaman', 'layan', 'suka', 'bukan', 'tempat', 'bagus', 'mewah'];Positif
['kirim', 'produk', 'tamu', 'bantu', 'satpam', 'ramah', 'lokasi', 'hotel', 'mudah', 'temu', 'hadap', 'malioboro', 'mantap'];Positif
['harga', 'bagus', 'pengalaman', 'hebat', 'suka', 'bersih', 'sambut', 'hangat', 'terima', 'kasih'];Positif
['tempat', 'nyaman', 'kamar', 'nyaman', 'rekomendasi', 'banget', 'keluarga'];Positif
['layan', 'hotel', 'puas'];Positif
['layan', 'ramah', 'hotel', 'bagus', 'dekat', 'mana'];Positif
['suka', 'banget', 'menginap', 'dekat', 'mana', 'semoga', 'kesini', 'xixixix'];Positif
['jalan', 'malioboro', 'persis', 'masalah', 'bersih', 'kamar', 'kurang', 'kaca', 'kurang', 'cuci'];Negatif
['layan', 'bagus', 'satpam', 'tangap', 'ramah', 'mantap', 'banget', 'aveta', 'semoga', 'sukses'];Positif
['lokasi', 'malioboro', 'bagus'];Positif
['hotel', 'nyaman', 'bersih', 'akses', 'mudah', 'dekat', 'jalan', 'malioboro'];Positif
['kamar', 'nyaman', 'tempat', 'bagus', 'mudah', 'temu', 'saji', 'makan', 'enak', 'rekomendasi'];Positif
['aveta', 'hotel', 'malioboro', 'kota', 'yogyakarta', 'belah', 'selatan', 'pusat', 'belanja', 'malioboro', 'hotel', 'bagus', 'unik'];Positif
['harga', 'murah', 'layan', 'ramah', 'tempat', 'istirahat', 'bagus'];Positif
['rekomendasi', 'keluarga', 'murah', 'nyaman', 'bersih', 'baik', 'nyaman'];Positif
['hotel', 'mudah', 'temu', 'jalan', 'kaki', 'malioboro', 'dekat', 'hotel', 'pusat', 'belanja', 'malioboro', 'kamar', 'asri', 'suka'];Positif
['bagus', 'bangun', 'keren', 'dalam', 'bersih', 'karyawan', 'ramah'];Positif
['tempat', 'mudah', 'temu', 'dekat', 'mana', 'nyaman', 'menginap'];Positif
['hotel', 'bagus', 'nyaman', 'kawasan', 'yogyakrta', 'kawasan', 'malioboro'];Positif
['cocok', 'libur', 'yogyakarta', 'dekat', 'malioboro'];Positif
['kayak', 'tamu', 'menginap', 'hotel', 'nyaman', 'mana', 'alias', 'belanja', 'tingal', 'selang'];Positif
['hotel', 'kawasan', 'malioboro', 'kamar', 'luas', 'karyawan', 'ramah'];Positif
['banyak', 'kurang', 'baik', 'kurang', 'betah', 'menginap'];Negatif
['tempat', 'bersih', 'layan', 'cocok', 'tempat', 'sembuh', 'rutinitas'];Positif
['hotel', 'dekat', 'banyak', 'tempat', 'tarik', 'surabaya', 'kamar', 'nyaman', 'luas'];Positif
['nyaman', 'tenang', 'letak', 'jalan', 'malioboro', 'parkir', 'sempit', 'tidak', 'halaman'];Positif
['hotel', 'bagus', 'soda', 'buka', 'progres', 'pengerjan'];Positif
['kamar', 'bagus', 'karyawan', 'ramah', 'rekomendasi'];Positif
['menu', 'makan', 'banyak', 'kamar', 'bersih', 'setuju'];Positif
['kamar', 'tidak', 'sesuai', 'foto', 'akses', 'masuk', 'lorong', 'sempit', 'kaya', 'hotel', 'tidak', 'rekomendasi'];Negatif
['mudah', 'temu', 'banget', 'hotel', 'tingal', 'jalan', 'kaki', 'dmlioboro', 'jalan', 'kaki', 'hotel', 'barada', 'dtengah', 'malioboro'];Positif
['nyaman', 'cocok', 'libur', 'keluarga'];Positif
['sumpah', 'hotel', 'nyaman', 'banget', 'harga', 'sahabat', 'banget'];Positif
['hotel', 'mudah', 'temu', 'malioboro', 'dekat', 'pusat', 'belanja', 'stasiun', 'pasar', 'bringharjo', 'karyawan', 'pindah', 'lantai'];Positif
['sarapan', 'lezat', 'kamar', 'bersih'];Positif
['tempat', 'indah', 'layan', 'bagus', 'inti', 'puas'];Positif
['kamar', 'nyaman', 'layan', 'hotel', 'bintang', 'rekomendasi'];Positif
['akses', 'lokasi', 'mudah', 'temu', 'rekomendasi', 'banget', 'keluarga'];Positif
['keluh', 'air', 'panas', 'bagus', 'pengalaman', 'bagus'];Positif
['hotel', 'bersih', 'karyawan', 'ramah', 'dekat', 'pusat', 'kota'];Positif
['nilai', 'bersih', 'rapi', 'makan', 'lezat', 'layan'];Positif
['hotel', 'gaya', 'moderen', 'lokasi', 'mudah', 'temu', 'nyaman'];Positif
['tempat', 'bagus', 'bersih', 'nyaman', 'pandang', 'bagus'];Positif
['letak', 'pusat', 'kota', 'sehinga', 'akses', 'mudah', 'layan', 'puas'];Positif
['tempat', 'bagus', 'cocok', 'relaksasi', 'teman', 'keluarga', 'layan', 'bagus', 'tempat', 'bersih'];Positif
['kolam', 'renang', 'kamar', 'setuju'];Positif
['wisata', 'yogyakarta', 'kali', 'cari', 'hotel', 'baik', 'nyaman'];Positif
['nyaman', 'bersih', 'fasilitas', 'lengkap', 'layan', 'bagus'];Positif
['kamar', 'bersih', 'menginap', 'senang', 'karyawan', 'ramah'];Positif
['jalan', 'masuk', 'sempit', 'parkir', 'sempit', 'administrasi', 'hotel', 'bagus', 'hotel'];Positif
['lokasi', 'mudah', 'temu', 'dekat', 'pusat', 'belanja', 'kangen', 'kesini'];Positif
['destinasi', 'hotel', 'keren', 'kamar', 'bersih', 'housekeeping', 'ramah'];Positif
['nyaman', 'pilih', 'cowok', 'menginap'];Positif
['layan', 'ramah', 'lokasi', 'mudah', 'temu'];Positif
['suasana', 'layan', 'fasilitas', 'hotel', 'baik', 'harga', 'murah', 'rekomendasi', 'malioboro'];Positif
['tempat', 'bagus', 'nyaman', 'bersih', 'sayang', 'pintu', 'masuk', 'jalan', 'malioboro', 'sempit'];Positif
['hotel', 'bersih', 'menu', 'sarapan', 'lezat'];Positif
['lokasi', 'mudah', 'temu', 'kota', 'layan', 'bagus', 'banget'];Positif
['sarapan', 'lumayan', 'november', 'desember'];Positif
['aneh', 'ruang', 'tunggu', 'hotel', 'lantai', 'kolam', 'renang', 'kurang', 'luas'];Negatif
['kamar', 'lokasi', 'dekat', 'malioboro', 'tidak', 'mikir', 'jalan', 'jalan'];Positif
['suka', 'tempat', 'lokasi', 'mudah', 'temu', 'harga', 'murah'];Positif
['hotel', 'letak', 'malioboro', 'pusat', 'kota', 'yogyakarta', 'pergi', 'mana', 'mudah', 'jalan', 'kaki'];Positif
['layan', 'check', 'masuk', 'jam', 'tidak', 'masuk'];Negatif
['tempat', 'relaksasi', 'nyaman', 'banget', 'kesini'];Positif
['hotel', 'nyaman', 'bersih', 'kamar', 'luas'];Positif
['harga', 'promo', 'tempat', 'bagus', 'view', 'bagus', 'layan', 'bagus'];Positif
['hotel', 'kurang', 'nyaman', 'tidak', 'pulang'];Negatif
['harga', 'murah', 'banget', 'fasilitas', 'setuju', 'letak', 'pusat', 'kota', 'yogyakarta'];Positif
['fasilitas', 'pada', 'nyaman', 'sembuh', 'libur', 'teman'];Positif
['dekat', 'malioboro', 'jalan', 'jalan', 'malam', 'hotel', 'nyaman', 'bagus'];Positif
['banyak', 'kurang', 'tingkat', 'layan', 'parkir', 'fasilitas', 'hotel'];Negatif
['nyaman', 'cocok', 'libur', 'keluarga'];Positif
['relaksasi', 'keluarga', 'happy', 'layan', 'banget'];Positif
['minimal', 'bersih', 'parkir', 'sempit', 'akses', 'jalan'];Positif
['tempat', 'mewah', 'banget', 'nyaman', 'bersih', 'layan', 'puas'];Positif
['layan', 'bagus'];Positif
['tempat', 'bagus', 'layan', 'bagus', 'layak', 'kunjung'];Positif
['hotel', 'nyaman', 'karyawan', 'ramah', 'hotel', 'bersih'];Positif
['nyaman', 'banget', 'hotel', 'dekat', 'malioboro'];Positif
['tempat', 'mudah', 'temu', 'bersih', 'nyaman', 'setuju', 'rekomendasi'];Positif
['lokasi', 'nyaman', 'mudah', 'temu', 'layan', 'ramah', 'mantap'];Positif
['layan', 'ramah', 'pandang', 'indah', 'harga', 'murah'];Positif
['tempat', 'senang', 'layan', 'ramah', 'fasilitas'];Positif
['bersih', 'nyaman', 'aman', 'murah', 'fasilitas', 'lengkap'];Positif
['lokasi', 'mudah', 'temu', 'dekat', 'malioboro'];Positif
['lokasi', 'dekat', 'jalan', 'utama', 'kamar', 'layan', 'setuju'];Positif
['hotel', 'bagus', 'bersih', 'nyaman'];Positif
['hotel', 'nyaman', 'pasang', 'keluarga'];Positif
['tempat', 'bagus', 'layan', 'rekomendasi', 'banget', 'libur', 'yogyakarta'];Positif
['layan', 'bagus', 'lokasi', 'mudah', 'temu', 'banget', 'hotel', 'langsung', 'malioboro'];Positif
['salah', 'rekomendasi', 'tempat', 'menginap', 'baik'];Positif
['lokasi', 'strategistafnya', 'ramahlebarecomended'];Positif
['tempat', 'nyaman', 'pandang', 'indah', 'tempat', 'luas'];Positif
['menginap', 'senang', 'pengalaman', 'senang'];Positif
['hotel', 'kawasan', 'malioboro', 'kamar', 'luas', 'tempat', 'tidur', 'besar', 'harga', 'wajar', 'permata', 'sembunyi', 'tempat', 'parkir', 'batas'];Positif
['tempat', 'nyaman', 'bersih', 'layan', 'bagus', 'rekomendasi'];Positif
['lokasi', 'bagus', 'jalan', 'malioboro', 'kamar', 'luas', 'karyawan', 'ramah', 'hotel', 'jalan', 'malioboro', 'hotel', 'baik', 'kawasan', 'malioboro'];Positif
['tempat', 'asri', 'cocok', 'relaksasi', 'malioboro'];Positif
['kamar', 'bersih', 'betah'];Positif
['lokasi', 'mudah', 'temu', 'hotel', 'bersih', 'karyawan', 'ramah'];Positif
['lokasi', 'hotel', 'mudah', 'temu', 'nyaman'];Positif
['cari', 'menginap', 'dekat', 'malioboro', 'rekomendasi', 'banget', 'hotel'];Positif
['aveta', 'hotel', 'malioboro', 'gaya', 'moderen', 'lokasi', 'bagus', 'layan', 'bagus', 'rekomendasi', 'menginap', 'bisnis', 'libur'];Positif
['hotel', 'bersih', 'nyaman', 'layan', 'setuju'];Positif
['lokasi', 'bagus', 'tengah', 'malioboro', 'hotel', 'bagus'];Positif
['suka', 'konsep', 'ruang', 'keluarga', 'cocok', 'keluarga'];Positif
['suka', 'hotel', 'hotel', 'nyaman', 'sarapan', 'lezat', 'bersih'];Positif
['tempat', 'nyaman', 'harga', 'stabil'];Positif
['senang', 'libur', 'keluarga', 'menginap', 'aveta', 'nyaman'];Positif
['layan', 'nyaman', 'puas', 'inspirasi'];Positif
['turut', 'lezat', 'relaksasi', 'tempat', 'layan', 'bagus', 'kamar', 'chers'];Positif
['tempat', 'nyaman', 'kamar', 'luas', 'view', 'langsung', 'jalan', 'malioboro'];Positif
['tempat', 'nyaman', 'banget', 'mudah', 'mana', 'rekomendasi', 'inti'];Positif
['hotel', 'malioboro', 'bersih', 'nyaman', 'hotel', 'tingal', 'jalan', 'kaki', 'dekat', 'pusat', 'belanja', 'malioboro'];Positif
['lokasi', 'mudah', 'temu', 'tempat', 'nyaman', 'aman'];Positif
['sunguh', 'pengalaman', 'menginap', 'hotel'];Positif
['standar', 'parkir', 'sempit', 'jalan'];Negatif
['kamar', 'bagus', 'layan', 'orientasi', 'karyawan'];Positif
['eror', 'server', 'eror', 'salah', 'salah', 'silahkan', 'coba'];Negatif
['kamar', 'bersih', 'tempat', 'tidur', 'bersih', 'layan', 'ramah', 'rekomendasi'];Positif
['kolam', 'renang', 'kotor', 'kecil'];Negatif
['bagus', 'layan', 'ramah', 'makan', 'lezat', 'tempat', 'nyaman', 'bagus'];Positif
['aveta', 'hotel', 'malioboro', 'bagus', 'layan', 'cepat', 'ramah', 'nyaman'];Positif
['layan', 'bagus', 'harga', 'bersih', 'murah', 'makan', 'lezat'];Positif
['lokasi', 'nyaman', 'mudah', 'temu', 'keren', 'bagus'];Positif
['menginap', 'karyawan', 'ramah', 'tempat', 'bersih', 'awat'];Positif
['hotel', 'bagus', 'makan', 'lezat'];Positif
['layan', 'bagus', 'banget', 'tambah', 'tempat', 'tua'];Positif
['bersih', 'lokasi', 'banget', 'malioboro', 'belah', 'meter', 'asik'];Positif
['cocok', 'dekat', 'pusat', 'wisata', 'malioboro', 'nyaman', 'bersih'];Positif
['tempat', 'nyaman', 'harga', 'murah', 'makan', 'lezat'];Positif
['tertingal', 'kolam', 'kotor', 'tempat', 'parkir', 'sukses', 'aveta'];Negatif
['kamar', 'bersih', 'layan', 'ramah', 'puas'];Positif
['pilih', 'sempurna', 'pengalaman', 'pandang', 'malam', 'senang', 'mudah', 'akses', 'juru', 'masak', 'cium'];Positif
['mantap', 'tarik', 'mudah', 'temu', 'libur'];Positif
['temu', 'makan', 'mudah', 'dekat', 'tempat', 'hotel', 'jalan', 'malioboro'];Positif
['aman', 'wifinya', 'jelek', 'banget'];Negatif
['nyaman', 'banget', 'lihat', 'pandang', 'kota'];Positif
['tempat', 'nyaman', 'bersih', 'layan', 'ramah', 'pandang', 'indah'];Positif
['tempat', 'nyaman', 'akses', 'mana', 'dekat', 'harga', 'murah'];Positif
['tempat', 'menginap', 'bagus', 'jalan', 'malioboro', 'kamar', 'nyaman', 'luas'];Positif
['layak', 'banget', 'harga', 'tempat', 'nyaman', 'lezat', 'banget'];Positif
['hotel', 'bagus', 'kota', 'bagus', 'bersih', 'besar', 'nyaman'];Positif
['hotel', 'bagus', 'layan', 'tidak', 'milik', 'tempat', 'parkir', 'mobil'];Negatif
['lokasi', 'mudah', 'temu', 'tingal', 'jalan', 'kaki', 'jalan', 'malioboro', 'kenal', 'banyak', 'stret', 'fod', 'orang', 'jual', 'barang'];Positif
['karyawan', 'rendah', 'hati', 'layan', 'informatif', 'terima', 'kasih'];Positif
['hotel', 'bagus', 'pandang', 'tarik'];Positif
['tidak', 'bingung', 'cari', 'hotel', 'pergi', 'malioboro', 'temu', 'aveta', 'hotel', 'baik'];Positif
['bersih', 'nyaman', 'murah', 'rekomendasi', 'keluarga', 'pasang'];Positif
['pengalaman', 'menginap', 'nyaman'];Positif
['rekomendasi', 'hotel', 'yogyakarta', 'nyaman', 'mewah', 'kualitas'];Positif
['rekomendasi', 'hotel', 'libur', 'jamin', 'puas'];Positif
['letak', 'pusat', 'tempat', 'wisata', 'malioboro', 'karyawan', 'ramah', 'layan', 'bagus'];Positif
['lokasi', 'menang', 'tepat', 'malioboro', 'dekat', 'mana', 'kamar', 'luas', 'hotel'];Positif
['tidak', 'relaksasi', 'senang', 'raya', 'libur', 'terima', 'kasih'];Positif
['rekomendasi', 'nyaman', 'puas', 'layan'];Positif
['hotel', 'sempit', 'kamar', 'mandi', 'bau'];Negatif
['kamar', 'nyaman', 'layan', 'baik'];Positif
['hotel', 'bagus', 'dekat', 'malioboro', 'mana', 'karyawan', 'layan', 'hotel', 'istimewa', 'mantap'];Positif
['kamar', 'besar', 'bersih', 'jalan', 'malioboro'];Positif
['hotel', 'rekomendasi', 'libur', 'yogyakarta'];Positif
['hotel', 'bagus', 'sukses', 'aveta', 'hotel'];Positif
['tempat', 'bagus', 'makan', 'lezat', 'layan', 'lokasi', 'baik', 'menginap', 'nikmat', 'malioboro'];Positif
['hotel', 'bintang', 'mewah', 'baik', 'coba'];Positif
['hotel', 'nyaman', 'rekomendasi'];Positif
['rekomendasi', 'menginap', 'nyaman'];Positif
['tempat', 'nyaman', 'banget', 'kesini', 'libur'];Positif
['tempat', 'nyaman', 'fasilitas', 'bagus', 'layan', 'setuju'];Positif
['tempat', 'baik', 'menginap', 'jalan', 'jalan', 'malioboro'];Positif
['dekat', 'malioboro', 'parkir', 'batas'];Positif
['layan', 'bagus', 'banget', 'menu', 'makan', 'lezat'];Positif
['kamar', 'bagus', 'luas', 'bersih', 'sarapan', 'lezat'];Positif
['senang', 'hotel', 'rekomendasi'];Positif
['tempat', 'bagus', 'lokasi', 'mudah', 'temu', 'layan', 'bagus'];Positif
['kamar', 'bersih', 'luas', 'nyaman', 'karyawan', 'ramah'];Positif
['mudah', 'temu', 'mahal'];Positif
['lokasi', 'mudah', 'temu', 'karyawan', 'hotel', 'ramah'];Positif
['mantap', 'suka', 'banget', 'mantap', 'nyaman', 'lokasi', 'mudah', 'temu'];Positif
['tempat', 'nyaman', 'bagus', 'cocok', 'keluarga'];Positif
['cari', 'hotel', 'aman', 'baik', 'sila', 'kunjung', 'tempat', 'dapat', 'fasilitas', 'lengkap'];Positif
['lokasi', 'mudah', 'temu', 'kamar', 'bersih', 'tempat', 'bagus'];Positif
['rekomendasi', 'banget', 'menginap', 'dekat', 'mana', 'layan', 'bagus'];Positif
['bersih', 'nyaman', 'rekomendasi'];Positif
['hotel', 'bagus', 'karyawan', 'ramah', 'dekat', 'malioboro', 'fasilitas', 'bagus'];Positif
['keren', 'banget', 'hotel', 'yogyakarta', 'wajib', 'coba'];Positif
['nyaman', 'bagus', 'sembunyi'];Positif
['tempat', 'bagus', 'makan', 'lezat', 'kamar', 'bagus', 'layan', 'hebat', 'tempat', 'indah'];Positif
['kamar', 'nyaman', 'layan', 'bagus'];Positif
['lokasi', 'mudah', 'temu', 'mana', 'pergi', 'dekat', 'tingal', 'jalan', 'kaki'];Positif
['lokasi', 'bagus', 'mudah', 'jangkau', 'layan', 'bagus'];Positif
['kamar', 'luas', 'bersih', 'dekat', 'pusat', 'belanja'];Positif
['suasana', 'nyaman', 'karyawan', 'ramah', 'perabot', 'bagus', 'letak', 'dekat', 'malioboro', 'ambarukmo', 'pusat', 'belanja'];Positif
['hotel', 'bersih', 'nyaman'];Positif
